o_free_time,o_num_assignments,a_rest,a_grading,a_pd,r,op_free_time,op_num_assignments,ap_rest,ap_grading,ap_pd,day
3,2099,0.6,0.1,0.3,-40.40560775903737,6,2108,0.7,0.0,0.3,251
6,2108,0.7,0.0,0.3,-40.744447283671875,7,2123,0.2,0.4,0.4,252
7,2123,0.2,0.4,0.4,-41.022246197140625,3,2134,0.2,0.4,0.4,253
3,2134,0.2,0.4,0.4,-42.168246197140625,0,2142,0.5,0.1,0.4,254
0,2142,0.5,0.1,0.4,-41.426322012039066,5,2155,0.3,0.3,0.4,255
5,2155,0.3,0.3,0.4,-42.686771468773436,0,2166,0.4,0.2,0.4,256
0,2166,0.4,0.2,0.4,-42.85329674040625,0,2174,0.3,0.6,0.1,257
0,2174,0.3,0.6,0.1,-42.117495653875,6,2188,0.1,0.1,0.8,258
6,2188,0.1,0.1,0.8,-42.28792201203906,2,2195,0.2,0.7,0.1,259
2,2195,0.2,0.7,0.1,-42.37897038224219,1,2202,0.0,0.4,0.6,260
1,2202,0.0,0.4,0.6,-42.55404619714062,7,2211,0.6,0.1,0.3,261
7,2211,0.6,0.1,0.3,-42.70835680096543,7,2220,0.2,0.4,0.4,262
7,2220,0.2,0.4,0.4,-42.93206388728359,6,2229,0.3,-0.0,0.7,263
6,2229,0.3,-0.0,0.7,-43.12929999999999,7,2238,0.6,0.2,0.2,264
7,2238,0.6,0.2,0.2,-43.3798,3,2251,0.1,0.7,0.2,265
3,2251,0.1,0.7,0.2,-43.5663,5,2260,0.2,0.3,0.5,266
5,2260,0.2,0.3,0.5,-44.7245,0,2269,0.3,0.5,0.2,267
0,2269,0.3,0.5,0.2,-43.8073,7,2275,0.5,0.4,0.1,268
7,2275,0.5,0.4,0.1,-44.097586680633036,5,2291,0.8,0.2,0.0,269
5,2291,0.8,0.2,0.0,-45.19147431382671,0,2296,0.4,0.4,0.2,270
0,2296,0.4,0.4,0.2,-44.3650025,1,2303,0.2,0.6,0.2,271
1,2303,0.2,0.6,0.2,-44.50746,7,2312,0.6,0.3,0.1,272
7,2312,0.6,0.3,0.1,-45.61637375,0,2319,0.2,0.8,-0.0,273
0,2319,0.2,0.8,-0.0,-44.7691175,3,2331,0.3,0.6,0.1,274
3,2331,0.3,0.6,0.1,-45.027305020688445,4,2346,0.5,0.4,0.1,275
4,2346,0.5,0.4,0.1,-45.20855949673156,1,2355,0.0,0.4,0.6,276
1,2355,0.0,0.4,0.6,-45.45886139151425,4,2365,0.5,0.1,0.4,277
4,2365,0.5,0.1,0.4,-45.62695246607254,6,2372,0.5,0.1,0.4,278
6,2372,0.5,0.1,0.4,-45.912192535482745,6,2384,0.6,0.4,0.0,279
6,2384,0.6,0.4,0.0,-47.04293613376485,0,2392,0.0,0.5,0.5,280
0,2392,0.0,0.5,0.5,-46.18228871474805,7,2398,0.4,0.5,0.1,281
7,2398,0.4,0.5,0.1,-46.17913728223149,5,2401,0.3,0.0,0.7,282
5,2401,0.3,0.0,0.7,-46.47824491656203,3,2411,0.6,0.3,0.1,283
3,2411,0.6,0.3,0.1,-46.678748318022905,1,2422,0.4,0.3,0.3,284
1,2422,0.4,0.3,0.3,-46.90434157356616,2,2432,0.5,0.3,0.2,285
2,2432,0.5,0.3,0.2,-47.18094157356616,3,2446,0.6,0.4,-0.0,286
3,2446,0.6,0.4,-0.0,-47.45799861768663,5,2461,0.5,0.3,0.2,287
5,2461,0.5,0.3,0.2,-47.65444157356615,2,2470,0.4,0.6,0.0,288
2,2470,0.4,0.6,0.0,-47.84171270592758,7,2482,0.2,0.6,0.2,289
7,2482,0.2,0.6,0.2,-48.11751270592758,6,2498,0.0,1.0,-0.0,290
6,2498,0.0,1.0,-0.0,-48.00714088240947,6,2503,0.2,0.2,0.6,291
6,2503,0.2,0.2,0.6,-48.26778497998558,4,2508,0.6,0.3,0.1,292
4,2508,0.6,0.3,0.1,-48.395927550385515,1,2516,0.6,0.3,0.1,293
1,2516,0.6,0.3,0.1,-48.61683051407592,2,2526,0.3,0.6,0.1,294
2,2526,0.3,0.6,0.1,-48.76969385517266,1,2536,0.5,0.1,0.4,295
1,2536,0.5,0.1,0.4,-50.04809146831229,0,2545,0.1,0.8,0.1,296
0,2545,0.1,0.8,0.1,-49.096660383316845,5,2555,0.4,0.6,0.0,297
5,2555,0.4,0.6,0.0,-50.28026295652337,0,2566,0.2,0.7,0.1,298
0,2566,0.2,0.7,0.1,-49.217015601007404,3,2566,0.2,0.4,0.4,299
3,2566,0.2,0.4,0.4,-49.49389480620953,3,2576,0.3,0.6,0.1,300
3,2576,0.3,0.6,0.1,-49.56512753015222,4,2584,0.8,0.0,0.2,301
4,2584,0.8,0.0,0.2,-49.80411003881727,3,2588,0.5,0.4,0.1,302
3,2588,0.5,0.4,0.1,-50.02970612577736,6,2601,0.9,0.0,0.1,303
6,2601,0.9,0.0,0.1,-50.33961866099121,1,2612,0.1,0.0,0.9,304
1,2612,0.1,0.0,0.9,-50.65686800801873,6,2621,0.3,0.5,0.2,305
6,2621,0.3,0.5,0.2,-50.79296286416637,1,2632,0.1,0.5,0.4,306
1,2632,0.1,0.5,0.4,-51.85113855854679,0,2635,0.4,0.6,-0.0,307
0,2635,0.4,0.6,-0.0,-50.96687703311701,2,2645,0.5,0.4,0.1,308
2,2645,0.5,0.4,0.1,-51.14317107834106,4,2653,0.7,-0.0,0.3,309
4,2653,0.7,-0.0,0.3,-51.469266926624464,5,2665,0.2,0.5,0.3,310
5,2665,0.2,0.5,0.3,-51.59058550075641,7,2672,0.1,0.7,0.2,311
7,2672,0.1,0.7,0.2,-52.57110354934005,0,2675,0.2,0.7,0.1,312
0,2675,0.2,0.7,0.1,-51.59184004494741,4,2680,0.6,0.4,-0.0,313
4,2680,0.6,0.4,-0.0,-52.868467595301446,0,2693,0.4,0.4,0.2,314
0,2693,0.4,0.4,0.2,-52.13357141731655,6,2705,0.1,0.5,0.4,315
6,2705,0.1,0.5,0.4,-53.27119318975555,0,2712,0.4,0.1,0.5,316
0,2712,0.4,0.1,0.5,-52.461739478271234,3,2717,0.0,0.7,0.3,317
3,2717,0.0,0.7,0.3,-52.57682295726013,6,2728,0.8,0.2,-0.0,318
6,2728,0.8,0.2,-0.0,-52.799303708324246,4,2737,0.5,0.2,0.3,319
4,2737,0.5,0.2,0.3,-52.985866036465744,3,2743,0.4,0.3,0.3,320
3,2743,0.4,0.3,0.3,-53.18490833219932,1,2752,0.5,0.5,0.0,321
1,2752,0.5,0.5,0.0,-53.31598127748326,6,2761,0.9,0.1,-0.0,322
6,2761,0.9,0.1,-0.0,-53.58495145052525,6,2772,0.3,0.4,0.3,323
6,2772,0.3,0.4,0.3,-53.864623131468264,6,2784,0.1,0.6,0.3,324
6,2784,0.1,0.6,0.3,-54.96447720422232,0,2791,0.4,0.3,0.3,325
0,2791,0.4,0.3,0.3,-54.06041256043391,7,2795,0.4,0.2,0.4,326
7,2795,0.4,0.2,0.4,-54.30140279273974,6,2805,0.2,0.2,0.6,327
6,2805,0.2,0.2,0.6,-54.572942010531406,6,2816,0.6,0.1,0.3,328
6,2816,0.6,0.1,0.3,-54.81880710565392,7,2828,0.2,0.1,0.7,329
7,2828,0.2,0.1,0.7,-55.07632585025819,1,2837,0.6,0.2,0.2,330
1,2837,0.6,0.2,0.2,-55.20601001846349,5,2844,0.4,0.6,-0.0,331
5,2844,0.4,0.6,-0.0,-55.35094669128464,2,2852,0.3,0.3,0.4,332
2,2852,0.3,0.3,0.4,-55.457494186668775,1,2857,0.2,0.4,0.4,333
1,2857,0.2,0.4,0.4,-55.65717835487406,6,2867,0.0,0.1,0.9,334
6,2867,0.0,0.1,0.9,-56.08712585025819,1,2886,0.0,0.7,0.3,335
1,2886,0.0,0.7,0.3,-56.19133085948994,5,2894,0.6,0.3,0.1,336
5,2894,0.6,0.3,0.1,-56.2816299201771,7,2901,0.9,0.1,-0.0,337
7,2901,0.9,0.1,-0.0,-56.42965521827137,3,2908,0.1,0.7,0.2,338
3,2908,0.1,0.7,0.2,-56.627568100689665,6,2917,0.3,0.3,0.4,339
6,2917,0.3,0.3,0.4,-56.76125298532436,4,2924,0.1,0.4,0.5,340
4,2924,0.1,0.4,0.5,-56.99510707424357,6,2935,0.4,0.4,0.2,341
6,2935,0.4,0.4,0.2,-57.15885265655474,4,2945,0.0,0.2,0.8,342
4,2945,0.0,0.2,0.8,-57.40734103925044,5,2954,0.4,0.3,0.3,343
5,2954,0.4,0.3,0.3,-57.56131645772576,4,2963,0.6,0.2,0.2,344
4,2963,0.6,0.2,0.2,-57.64516354418272,4,2967,0.1,0.7,0.2,345
4,2967,0.1,0.7,0.2,-57.85723564695839,5,2978,0.9,0.1,-0.0,346
5,2978,0.9,0.1,-0.0,-57.93686553701427,2,2984,0.1,0.4,0.5,347
2,2984,0.1,0.4,0.5,-58.214409094233744,4,2994,0.1,0.3,0.6,348
4,2994,0.1,0.3,0.6,-58.462276258614224,7,3006,0.8,0.1,0.1,349
7,3006,0.8,0.1,0.1,-58.64458928119641,5,3017,0.5,0.2,0.3,350
5,3017,0.5,0.2,0.3,-58.96545539218224,6,3030,0.1,0.3,0.6,351
6,3030,0.1,0.3,0.6,-60.2194,0,3040,0.1,0.3,0.6,352
0,3040,0.1,0.3,0.6,-60.319399999999995,0,3045,0.2,0.2,0.6,353
0,3045,0.2,0.2,0.6,-60.5994,0,3060,0.2,0.7,0.1,354
0,3060,0.2,0.7,0.1,-60.7564,0,3070,0.3,0.6,0.1,355
0,3070,0.3,0.6,0.1,-59.86609736997906,4,3079,0.4,0.5,0.1,356
4,3079,0.4,0.5,0.1,-60.08626114627927,5,3092,0.2,0.3,0.5,357
5,3092,0.2,0.3,0.5,-60.421049409816476,2,3107,0.6,0.2,0.2,358
2,3107,0.6,0.2,0.2,-60.610027595093314,7,3117,0.3,0.7,0.0,359
7,3117,0.3,0.7,0.0,-60.85014723248613,3,3131,0.1,0.2,0.7,360
3,3131,0.1,0.2,0.7,-61.05156799904095,7,3138,0.1,0.6,0.3,361
7,3138,0.1,0.6,0.3,-61.199614539413986,7,3148,0.1,0.7,0.2,362
7,3148,0.1,0.7,0.2,-62.33891075001292,0,3159,0.2,0.2,0.6,363
4,0,0.1,0.5,0.4,0.17014351696759306,1,0,1.0,-0.0,-0.0,0
1,0,1.0,-0.0,-0.0,0.18982901131172875,5,13,0.0,0.8,0.2,1
5,13,0.0,0.8,0.2,0.20789222036111166,7,20,0.5,0.3,0.2,2
7,20,0.5,0.3,0.2,0.22147771470524727,7,10,0.0,0.1,0.9,3
7,10,0.0,0.1,0.9,-0.8772880875570984,0,8,0.1,0.2,0.7,4
0,8,0.1,0.2,0.7,0.11049481357407445,3,11,0.4,0.1,0.5,5
3,11,0.4,0.1,0.5,0.10181191244290154,3,21,0.0,0.2,0.8,6
3,21,0.0,0.2,0.8,0.03459481357407443,2,31,0.2,0.6,0.2,7
2,31,0.2,0.6,0.2,0.0959264180987659,3,41,0.3,0.3,0.4,8
3,41,0.3,0.3,0.4,0.10417771470524718,7,42,0.0,0.8,0.2,9
7,42,0.0,0.8,0.2,-0.8101077796388885,0,47,0.4,0.5,0.1,10
0,47,0.4,0.5,0.1,0.2300803155149988,5,32,0.2,0.6,0.2,11
5,32,0.2,0.6,0.2,0.2643915769859637,1,43,0.1,0.1,0.8,12
1,43,0.1,0.1,0.8,0.15983952573604202,1,44,0.3,0.5,0.2,13
1,44,0.3,0.5,0.2,0.22459412239934173,1,53,0.7,0.1,0.2,14
1,53,0.7,0.1,0.2,0.19127617932166985,1,59,1.0,-0.0,0.0,15
1,59,1.0,-0.0,0.0,0.16458962413123002,5,70,0.1,0.2,0.7,16
5,70,0.1,0.2,0.7,0.05466693865348582,2,80,0.1,0.2,0.7,17
2,80,0.1,0.2,0.7,-1.0293330613465141,0,83,0.6,0.3,0.1,18
0,83,0.6,0.3,0.1,-0.19310248312539036,6,93,0.6,0.2,0.2,19
6,93,0.6,0.2,0.2,-0.34983306134651426,7,100,0.4,0.6,0.0,20
7,100,0.4,0.6,0.0,-0.5427107484620189,3,110,0.2,0.4,0.4,21
3,110,0.2,0.4,0.4,-0.3979719049042666,1,103,0.0,0.9,0.1,22
1,103,0.0,0.9,0.1,-0.3976190137986474,7,109,0.3,0.5,0.2,23
7,109,0.3,0.5,0.2,-0.4086172568481938,6,111,0.4,0.3,0.3,24
6,111,0.4,0.3,0.3,-0.4069797075548809,6,110,0.9,0.1,0.0,25
6,110,0.9,0.1,0.0,-0.5912912348431775,1,119,0.2,0.2,0.6,26
1,119,0.2,0.2,0.6,-0.8355535959719675,7,127,0.3,0.4,0.3,27
7,127,0.3,0.4,0.3,-0.8545458619672957,1,129,0.0,0.0,1.0,28
1,129,0.0,0.0,1.0,-0.9524613299766397,5,130,0.3,0.1,0.6,29
5,130,0.3,0.1,0.6,-1.1667074629743035,3,140,0.4,0.2,0.4,30
3,140,0.4,0.2,0.4,-1.2396,5,143,0.8,0.2,-0.0,31
5,143,0.8,0.2,-0.0,-1.3,2,148,0.3,0.4,0.3,32
2,148,0.3,0.4,0.3,-1.5357,4,157,0.7,0.2,0.1,33
4,157,0.7,0.2,0.1,-2.6098999999999997,0,163,0.5,0.4,0.1,34
0,163,0.5,0.4,0.1,-1.7759,5,170,0.5,0.2,0.3,35
5,170,0.5,0.2,0.3,-1.9497,4,179,0.1,0.5,0.4,36
4,179,0.1,0.5,0.4,-2.1021,6,185,0.5,0.5,0.0,37
6,185,0.5,0.5,0.0,-3.1849999999999996,0,193,0.2,0.5,0.3,38
0,193,0.2,0.5,0.3,-2.1971999999999996,5,194,0.3,0.6,0.1,39
5,194,0.3,0.6,0.1,-2.2859,3,202,0.1,0.5,0.4,40
3,202,0.1,0.5,0.4,-2.2696,3,202,0.7,0.2,0.1,41
3,202,0.7,0.2,0.1,-2.3659,4,208,0.0,0.9,0.1,42
4,208,0.0,0.9,0.1,-2.4004000000000003,6,215,0.6,0.1,0.3,43
6,215,0.6,0.1,0.3,-2.3627000000000002,3,210,0.8,-0.0,0.2,44
3,210,0.8,-0.0,0.2,-2.5797999999999996,4,219,0.7,0.2,0.1,45
4,219,0.7,0.2,0.1,-2.7699,4,227,0.4,0.0,0.6,46
4,227,0.4,0.0,0.6,-3.0294,1,236,0.2,0.1,0.7,47
1,236,0.2,0.1,0.7,-3.2927999999999997,6,246,0.3,0.3,0.4,48
6,246,0.3,0.3,0.4,-3.4666,3,254,0.3,0.2,0.5,49
3,254,0.3,0.2,0.5,-3.4495,3,253,0.3,0.4,0.3,50
3,253,0.3,0.4,0.3,-4.6757,0,264,0.2,0.3,0.5,51
0,264,0.2,0.3,0.5,-3.783,6,269,0.6,0.3,0.1,52
6,269,0.6,0.3,0.1,-3.9499,5,279,0.8,-0.0,0.2,53
5,279,0.8,-0.0,0.2,-3.9598,5,282,0.4,0.5,0.1,54
5,282,0.4,0.5,0.1,-4.2324,7,293,0.4,0.0,0.6,55
7,293,0.4,0.0,0.6,-5.2394,0,294,0.3,0.4,0.3,56
0,294,0.3,0.4,0.3,-4.4957,6,305,0.5,0.5,0.0,57
6,305,0.5,0.5,0.0,-4.7475,6,320,0.3,0.2,0.5,58
6,320,0.3,0.2,0.5,-5.7315,0,318,0.1,-0.0,0.9,59
0,318,0.1,-0.0,0.9,-4.8891,1,325,0.0,0.3,0.7,60
1,325,0.0,0.3,0.7,-5.1693,6,337,0.0,0.1,0.9,61
6,337,0.0,0.1,0.9,-5.2891,5,344,0.3,0.0,0.7,62
5,344,0.3,0.0,0.7,-5.4693,4,355,0.0,0.7,0.3,63
4,355,0.0,0.7,0.3,-5.796200000000001,5,371,0.2,0.5,0.3,64
5,371,0.2,0.5,0.3,-5.6697,5,368,0.6,0.2,0.2,65
5,368,0.6,0.2,0.2,-5.6078,6,366,0.5,0.0,0.5,66
6,366,0.5,0.0,0.5,-5.6795,6,367,0.1,0.1,0.8,67
6,367,0.1,0.1,0.8,-5.9592,2,378,0.1,0.5,0.4,68
2,378,0.1,0.5,0.4,-6.0421000000000005,7,382,0.7,0.3,-0.0,69
7,382,0.7,0.3,-0.0,-6.114,7,389,0.3,0.2,0.5,70
7,389,0.3,0.2,0.5,-6.2495,5,393,0.2,0.6,0.2,71
5,393,0.2,0.6,0.2,-6.3958,5,401,0.7,0.3,0.0,72
5,401,0.7,0.3,0.0,-6.3745,3,403,0.1,0.7,0.2,73
3,403,0.1,0.7,0.2,-6.4468000000000005,5,407,0.6,0.2,0.2,74
5,407,0.6,0.2,0.2,-6.4758,2,410,0.0,0.3,0.7,75
2,410,0.0,0.3,0.7,-6.6848,3,417,0.3,0.7,0.0,76
3,417,0.3,0.7,0.0,-6.776000000000001,5,427,0.3,0.3,0.4,77
5,427,0.3,0.3,0.4,-6.790100000000001,4,427,0.5,0.2,0.3,78
4,427,0.5,0.2,0.3,-6.8957,1,432,0.2,0.3,0.5,79
1,432,0.2,0.3,0.5,-7.0925,1,440,0.5,0.2,0.3,80
1,440,0.5,0.2,0.3,-7.1657,4,444,0.9,0.1,-0.0,81
4,444,0.9,0.1,-0.0,-7.3415,2,453,0.4,0.5,0.1,82
2,453,0.4,0.5,0.1,-7.5999,6,464,0.2,0.8,0.0,83
6,464,0.2,0.8,0.0,-8.626,0,470,0.4,0.1,0.5,84
0,470,0.4,0.1,0.5,-8.525,0,463,0.5,0.5,-0.0,85
0,463,0.5,0.5,-0.0,-7.62,3,470,0.8,0.1,0.1,86
3,470,0.8,0.1,0.1,-7.8564,6,481,0.1,0.4,0.5,87
6,481,0.1,0.4,0.5,-8.1165,4,491,0.2,0.7,0.1,88
4,491,0.2,0.7,0.1,-7.9749,2,489,0.6,-0.0,0.4,89
2,489,0.6,-0.0,0.4,-8.079600000000001,6,492,0.3,0.1,0.6,90
6,492,0.3,0.1,0.6,-9.4079,0,505,0.7,0.1,0.2,91
0,505,0.7,0.1,0.2,-8.626800000000001,2,516,0.0,0.7,0.3,92
2,516,0.0,0.7,0.3,-8.8452,5,526,0.6,0.2,0.2,93
5,526,0.6,0.2,0.2,-8.9018,6,531,0.2,0.4,0.4,94
6,531,0.2,0.4,0.4,-9.0546,3,537,0.6,0.3,0.1,95
3,537,0.6,0.3,0.1,-9.078899999999999,5,540,0.1,0.8,0.1,96
5,540,0.1,0.8,0.1,-9.1579,6,547,0.3,0.3,0.4,97
6,547,0.3,0.3,0.4,-9.0641,5,542,0.2,0.1,0.7,98
5,542,0.2,0.1,0.7,-9.1393,5,543,0.5,0.1,0.4,99
5,543,0.5,0.1,0.4,-9.1881,1,545,0.2,0.5,0.3,100
1,545,0.2,0.5,0.3,-9.3147,4,551,0.1,0.8,0.1,101
4,551,0.1,0.8,0.1,-9.2819,3,555,0.4,0.2,0.4,102
3,555,0.4,0.2,0.4,-9.271600000000001,7,553,0.7,0.1,0.2,103
7,553,0.7,0.1,0.2,-9.5043,2,564,0.3,0.4,0.3,104
2,564,0.3,0.4,0.3,-9.668700000000001,3,571,0.1,0.1,0.8,105
3,571,0.1,0.1,0.8,-9.851199999999999,7,577,0.2,0.5,0.3,106
7,577,0.2,0.5,0.3,-11.0522,0,589,0.4,0.1,0.5,107
0,589,0.4,0.1,0.5,-10.0525,3,588,0.2,0.3,0.5,108
3,588,0.2,0.3,0.5,-10.345,7,601,0.5,0.3,0.2,109
7,601,0.5,0.3,0.2,-10.3618,3,603,0.1,0.0,0.9,110
3,603,0.1,0.0,0.9,-10.4991,3,606,0.1,0.3,0.6,111
3,606,0.1,0.3,0.6,-10.8529,3,622,0.1,0.8,0.1,112
3,622,0.1,0.8,0.1,-10.8549,5,626,0.2,0.7,0.1,113
5,626,0.2,0.7,0.1,-10.7689,2,627,0.6,0.1,0.3,114
2,627,0.6,0.1,0.3,-10.7052,1,623,0.1,0.6,0.3,115
1,623,0.1,0.6,0.3,-10.8337,7,630,0.4,0.1,0.5,116
7,630,0.4,0.1,0.5,-10.9595,5,635,0.5,0.3,0.2,117
5,635,0.5,0.3,0.2,-11.1163,5,643,0.2,0.2,0.6,118
5,643,0.2,0.2,0.6,-11.2694,1,648,0.2,0.3,0.5,119
1,648,0.2,0.3,0.5,-11.3785,7,653,0.7,0.0,0.3,120
7,653,0.7,0.0,0.3,-11.549700000000001,2,662,0.2,0.2,0.6,121
2,662,0.2,0.2,0.6,-11.8994,3,675,0.2,0.1,0.7,122
3,675,0.2,0.1,0.7,-13.1293,0,687,0.3,0.6,0.1,123
0,687,0.3,0.6,0.1,-12.325899999999999,1,698,0.1,0.6,0.3,124
1,698,0.1,0.6,0.3,-12.4817,2,708,0.7,0.0,0.3,125
2,708,0.7,0.0,0.3,-12.6397,4,717,0.1,0.3,0.6,126
4,717,0.1,0.3,0.6,-12.946900000000001,3,728,0.4,0.1,0.5,127
3,728,0.4,0.1,0.5,-13.0295,5,733,0.1,0.3,0.6,128
5,733,0.1,0.3,0.6,-13.119399999999999,6,735,0.3,0.1,0.6,129
6,735,0.3,0.1,0.6,-13.2194,4,742,0.0,1.0,-0.0,130
4,742,0.0,1.0,-0.0,-13.32,3,751,0.6,0.1,0.3,131
3,751,0.6,0.1,0.3,-13.158199999999999,6,744,0.3,0.3,0.4,132
6,744,0.3,0.3,0.4,-13.3816,6,753,0.7,0.2,0.1,133
6,753,0.7,0.2,0.1,-13.4019,4,755,0.2,0.8,-0.0,134
4,755,0.2,0.8,-0.0,-13.442,6,759,0.2,0.6,0.2,135
6,759,0.2,0.6,0.2,-13.3798,5,759,0.3,0.0,0.7,136
5,759,0.3,0.0,0.7,-13.429300000000001,6,758,0.3,0.1,0.6,137
6,758,0.3,0.1,0.6,-13.687899999999999,2,769,0.6,0.2,0.2,138
2,769,0.6,0.2,0.2,-13.8258,6,776,0.7,0.0,0.3,139
6,776,0.7,0.0,0.3,-13.989700000000001,2,783,0.1,0.6,0.3,140
2,783,0.1,0.6,0.3,-14.2457,7,793,0.5,0.4,0.1,141
7,793,0.5,0.4,0.1,-14.3199,5,800,0.7,0.2,0.1,142
5,800,0.7,0.2,0.1,-14.3139,6,800,0.1,0.8,0.1,143
6,800,0.1,0.8,0.1,-14.3899,1,805,0.5,0.4,0.1,144
1,805,0.5,0.4,0.1,-15.2559,0,801,0.6,0.2,0.2,145
0,801,0.6,0.2,0.2,-14.3918,2,807,0.4,0.5,0.1,146
2,807,0.4,0.5,0.1,-14.6174,3,819,0.1,0.4,0.5,147
3,819,0.1,0.4,0.5,-14.7145,1,823,0.3,0.3,0.4,148
1,823,0.3,0.3,0.4,-14.8636,4,831,0.5,0.4,0.1,149
4,831,0.5,0.4,0.1,-15.0079,6,840,0.3,0.4,0.3,150
6,840,0.3,0.4,0.3,-15.0737,3,843,0.0,0.4,0.6,151
3,843,0.0,0.4,0.6,-15.0494,1,841,0.3,0.6,0.1,152
1,841,0.3,0.6,0.1,-15.0259,2,845,0.8,0.1,0.1,153
2,845,0.8,0.1,0.1,-15.2194,5,853,0.7,0.3,0.0,154
5,853,0.7,0.3,0.0,-16.384999999999998,0,861,0.1,0.7,0.2,155
0,861,0.1,0.7,0.2,-15.4713,3,868,0.6,0.2,0.2,156
3,868,0.6,0.2,0.2,-15.837800000000001,4,885,0.8,0.2,0.0,157
4,885,0.8,0.2,0.0,-16.122,5,899,0.2,0.4,0.4,158
5,899,0.2,0.4,0.4,-16.2346,7,903,0.5,0.0,0.5,159
7,903,0.5,0.0,0.5,-16.2845,1,903,0.5,-0.0,0.5,160
1,903,0.5,-0.0,0.5,-16.654500000000002,2,919,0.2,0.4,0.4,161
2,919,0.2,0.4,0.4,-16.8006,4,925,0.6,0.2,0.2,162
4,925,0.6,0.2,0.2,-16.961799999999997,1,934,0.2,0.5,0.3,163
1,934,0.2,0.5,0.3,-17.1147,4,941,0.1,0.9,-0.0,164
4,941,0.1,0.9,-0.0,-17.1875,2,952,0.6,0.2,0.2,165
2,952,0.6,0.2,0.2,-17.1538,6,949,0.2,0.5,0.3,166
6,949,0.2,0.5,0.3,-17.3797,6,961,0.3,0.4,0.3,167
6,961,0.3,0.4,0.3,-17.4237,7,964,0.3,0.4,0.3,168
7,964,0.3,0.4,0.3,-17.509700000000002,5,969,0.9,0.0,0.1,169
5,969,0.9,0.0,0.1,-17.499899999999997,3,967,0.4,0.6,-0.0,170
3,967,0.4,0.6,-0.0,-17.656000000000002,7,977,0.2,0.7,0.1,171
7,977,0.2,0.7,0.1,-17.6934,5,983,0.3,0.6,0.1,172
5,983,0.3,0.6,0.1,-17.593899999999998,1,981,0.2,0.7,0.1,173
1,981,0.2,0.7,0.1,-17.5519,4,984,0.1,0.6,0.3,174
4,984,0.1,0.6,0.3,-17.7417,3,995,0.6,0.1,0.3,175
3,995,0.6,0.1,0.3,-17.8302,3,993,0.5,0.3,0.2,176
3,993,0.5,0.3,0.2,-18.0778,2,1007,0.8,0.1,0.1,177
2,1007,0.8,0.1,0.1,-18.2944,3,1015,0.1,0.7,0.2,178
3,1015,0.1,0.7,0.2,-18.367800000000003,2,1026,0.0,0.6,0.4,179
2,1026,0.0,0.6,0.4,-18.479599999999998,4,1033,0.5,0.3,0.2,180
4,1033,0.5,0.3,0.2,-19.566300000000002,0,1035,0.1,0.7,0.2,181
0,1035,0.1,0.7,0.2,-18.5748,2,1044,0.1,0.8,0.1,182
2,1044,0.1,0.8,0.1,-18.573900000000002,7,1052,0.5,0.4,0.1,183
7,1052,0.5,0.4,0.1,-18.8279,7,1059,0.2,0.2,0.6,184
7,1059,0.2,0.2,0.6,-18.9074,1,1056,0.3,0.4,0.3,185
1,1056,0.3,0.4,0.3,-18.881700000000002,6,1060,0.1,0.1,0.8,186
6,1060,0.1,0.1,0.8,-19.305699999999998,6,1072,0.6,0.4,0.0,187
6,1072,0.6,0.4,0.0,-19.227,5,1077,0.4,0.3,0.3,188
5,1077,0.4,0.3,0.3,-20.2927,0,1077,0.0,0.3,0.7,189
0,1077,0.0,0.3,0.7,-19.3988,1,1080,0.1,0.1,0.8,190
1,1080,0.1,0.1,0.8,-19.624200000000002,3,1086,0.9,0.1,0.0,191
3,1086,0.9,0.1,0.0,-19.8035,5,1097,0.6,0.1,0.3,192
5,1097,0.6,0.1,0.3,-20.0517,6,1106,0.5,0.0,0.5,193
6,1106,0.5,0.0,0.5,-20.2995,7,1114,0.2,0.3,0.5,194
7,1114,0.2,0.3,0.5,-20.467,4,1124,0.2,0.6,0.2,195
4,1124,0.2,0.6,0.2,-20.3558,6,1125,0.7,0.1,0.2,196
6,1125,0.7,0.1,0.2,-20.476799999999997,2,1125,0.7,0.3,0.0,197
2,1125,0.7,0.3,0.0,-20.5375,5,1130,0.4,0.4,0.2,198
5,1130,0.4,0.4,0.2,-20.7108,7,1139,0.2,0.4,0.4,199
7,1139,0.2,0.4,0.4,-20.7566,2,1141,1.0,-0.0,0.0,200
2,1141,1.0,-0.0,0.0,-20.745,1,1137,0.4,0.6,0.0,201
1,1137,0.4,0.6,0.0,-20.804,7,1146,0.1,0.8,0.1,202
7,1146,0.1,0.8,0.1,-20.940900000000003,3,1160,0.4,0.3,0.3,203
3,1160,0.4,0.3,0.3,-20.9097,4,1152,0.6,0.1,0.3,204
4,1152,0.6,0.1,0.3,-21.1282,4,1159,0.0,0.4,0.6,205
4,1159,0.0,0.4,0.6,-22.1544,0,1162,0.4,0.4,0.2,206
0,1162,0.4,0.4,0.2,-21.1008,3,1162,0.4,-0.0,0.6,207
3,1162,0.4,-0.0,0.6,-21.4444,1,1171,0.3,0.3,0.4,208
1,1171,0.3,0.3,0.4,-21.5506,7,1179,0.2,0.7,0.1,209
7,1179,0.2,0.7,0.1,-22.5154,0,1186,0.3,0.6,0.1,210
0,1186,0.3,0.6,0.1,-21.2299,5,1174,0.4,0.2,0.4,211
